######## image 1, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/003732.jpg ########
(0.0, 120.0, -65358.0, 178.0)


######## image 24, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/079756.jpg ########
(0.0, 62.0, -65358.0, 124.0)
(0.0, 123.0, -65358.0, 173.0)


######## image 25, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/083064.jpg ########
(0.0, 60.0, -65358.0, 124.0)
(0.0, 123.0, -65358.0, 174.0)


######## image 26, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/087971.jpg ########
(0.0, 58.0, -65358.0, 124.0)
(0.0, 122.0, -65358.0, 175.0)


######## image 27, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/091862.jpg ########
(0.0, 60.0, -65358.0, 124.0)
(0.0, 123.0, -65358.0, 174.0)


######## image 28, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/094745.jpg ########
(0.0, 58.0, -65358.0, 124.0)
(0.0, 124.0, -65358.0, 177.0)


######## image 29, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/097568.jpg ########
(0.0, 58.0, -65358.0, 124.0)
(0.0, 122.0, -65358.0, 175.0)


######## image 30, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/101699.jpg ########
(0.0, 54.0, -65358.0, 124.0)
(0.0, 120.0, -65358.0, 176.0)


######## image 31, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/105865.jpg ########
(0.0, 60.0, -65358.0, 124.0)
(0.0, 124.0, -65358.0, 175.0)


######## image 32, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/115652.jpg ########
(1.0, 40.0, -65358.0, 120.0)
(1.0, 116.0, -65358.0, 180.0)


######## image 33, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/116667.jpg ########
(0.0, 58.0, -65358.0, 124.0)
(0.0, 123.0, -65358.0, 176.0)


######## image 34, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/118057.jpg ########
(0.0, 51.0, -65358.0, 123.0)
(0.0, 118.0, -65358.0, 176.0)


######## image 35, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/123569.jpg ########
(0.0, 61.0, -65358.0, 123.0)
(0.0, 123.0, -65358.0, 173.0)


######## image 36, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/125387.jpg ########
(0.0, 58.0, -65358.0, 124.0)
(0.0, 123.0, -65358.0, 176.0)


######## image 37, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/152508.jpg ########
(0.0, 53.0, -65358.0, 121.0)
(0.0, 116.0, -65358.0, 171.0)


######## image 38, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/153001.jpg ########
(0.0, 60.0, -65358.0, 124.0)
(0.0, 123.0, -65358.0, 174.0)


######## image 39, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/153545.jpg ########
(0.0, 53.0, -65358.0, 123.0)
(0.0, 122.0, -65358.0, 178.0)


######## image 40, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/157799.jpg ########
(0.0, 48.0, -65358.0, 122.0)
(0.0, 115.0, -65358.0, 175.0)


######## image 41, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/162139.jpg ########
(0.0, 51.0, -65358.0, 123.0)
(0.0, 119.0, -65358.0, 177.0)


######## image 42, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/166750.jpg ########
(0.0, 53.0, -65358.0, 123.0)
(0.0, 121.0, -65358.0, 177.0)


######## image 43, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/174825.jpg ########
(132.0, 7.0, -65358.0, 53.0)


######## image 44, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/CelebA/JPEGImages/177503.jpg ########
(0.0, 58.0, -65358.0, 124.0)
(0.0, 122.0, -65358.0, 175.0)


######## The total number of images ########
177801
######## The total number of error images ########
44
