######## image 1, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Ed_Rosenthal/Ed_Rosenthal_0001.jpg ########
######## image 68, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Nestor_Kirchner/Nestor_Kirchner_0002.jpg ########
(147.0, 8.0, -65286.0, 92.0)
(147.0, 91.0, -65286.0, 158.0)


######## image 69, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Jerry_Regier/Jerry_Regier_0001.jpg ########
(146.0, 65535.0, -65286.0, 91.0)
(146.0, 82.0, -65286.0, 156.0)


######## image 70, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Roh_Moo-hyun/Roh_Moo-hyun_0032.jpg ########
(183.0, 83.0, -65286.0, 99.0)
(157.0, 46.0, -65286.0, 100.0)
(157.0, 98.0, -65286.0, 141.0)


######## image 71, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Paul_Shanley/Paul_Shanley_0002.jpg ########
(181.0, 119.0, -65286.0, 171.0)
(181.0, 169.0, -65286.0, 210.0)


######## image 72, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Gerrit_Zalm/Gerrit_Zalm_0001.jpg ########
(159.0, 65535.0, -65286.0, 75.0)
(159.0, 82.0, -65286.0, 143.0)


######## image 73, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Bill_Clinton/Bill_Clinton_0025.jpg ########
(175.0, 132.0, -65286.0, 184.0)
(175.0, 182.0, -65286.0, 223.0)


######## image 74, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Vaclav_Havel/Vaclav_Havel_0001.jpg ########
(157.0, 18.0, -65286.0, 70.0)
(157.0, 82.0, -65286.0, 124.0)


######## image 75, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Dorthy_Moxley/Dorthy_Moxley_0002.jpg ########
(184.0, 18.0, -65286.0, 39.0)
(160.0, 65535.0, -65286.0, 69.0)
(160.0, 82.0, -65286.0, 138.0)


######## image 76, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Nancy_Pelosi/Nancy_Pelosi_0010.jpg ########
(169.0, 103.0, -65286.0, 181.0)
(169.0, 179.0, -65286.0, 241.0)


######## image 77, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/John_Ashcroft/John_Ashcroft_0007.jpg ########
(159.0, 99.0, -65286.0, 161.0)
(159.0, 161.0, -65286.0, 211.0)


######## image 78, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Shaukat_Aziz/Shaukat_Aziz_0001.jpg ########
(124.0, 65535.0, -65286.0, 93.0)
(124.0, 82.0, -65286.0, 158.0)


######## image 79, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Ian_Smith/Ian_Smith_0001.jpg ########
(197.0, 65535.0, -65286.0, 39.0)
(197.0, 82.0, -65286.0, 114.0)


######## image 80, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Chris_Moore/Chris_Moore_0001.jpg ########
(169.0, 127.0, -65286.0, 195.0)
(169.0, 194.0, -65286.0, 249.0)


######## image 81, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Rebecca_Romijn-Stamos/Rebecca_Romijn-Stamos_0003.jpg ########
(181.0, 25.0, -65286.0, 75.0)
(181.0, 82.0, -65286.0, 122.0)


######## image 82, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0038.jpg ########
(143.0, 65535.0, -65286.0, 69.0)
(143.0, 82.0, -65286.0, 138.0)


######## image 83, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Nino_DAngelo/Nino_DAngelo_0001.jpg ########
(166.0, 87.0, -65286.0, 123.0)
(166.0, 119.0, -65286.0, 148.0)


######## image 84, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Joschka_Fischer/Joschka_Fischer_0015.jpg ########
(191.0, 44.0, -65286.0, 106.0)
(191.0, 105.0, -65286.0, 155.0)


######## image 85, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Frances_Fisher/Frances_Fisher_0001.jpg ########
(142.0, 65535.0, -65286.0, 111.0)
(142.0, 82.0, -65286.0, 172.0)


######## image 86, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/William_Ford_Jr/William_Ford_Jr_0006.jpg ########
(193.0, 101.0, -65286.0, 141.0)
(193.0, 140.0, -65286.0, 172.0)


######## image 87, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/John_Howard/John_Howard_0018.jpg ########
(141.0, 18.0, -65286.0, 120.0)
(141.0, 113.0, -65286.0, 195.0)


######## image 88, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Jiang_Zemin/Jiang_Zemin_0005.jpg ########
(195.0, 78.0, -65286.0, 114.0)
(195.0, 113.0, -65286.0, 142.0)


######## image 89, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Jean-Claude_Van_Damme/Jean-Claude_Van_Damme_0001.jpg ########
(190.0, 184.0, -65286.0, 230.0)
(190.0, 229.0, -65286.0, 249.0)


######## image 90, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Ludivine_Sagnier/Ludivine_Sagnier_0001.jpg ########
(163.0, 46.0, -65286.0, 116.0)
(163.0, 111.0, -65286.0, 167.0)


######## image 91, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/George_Pataki/George_Pataki_0005.jpg ########
(135.0, 54.0, -65286.0, 130.0)
(135.0, 126.0, -65286.0, 186.0)


######## image 92, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/John_Rigas/John_Rigas_0002.jpg ########
(176.0, 14.0, -65286.0, 76.0)
(176.0, 82.0, -65286.0, 132.0)


######## image 93, /home/zengjiajian/py-faster-rcnn/data/CelebAdevkit/LFWA/JPEGImages/Saburo_Kawabuchi/Saburo_Kawabuchi_0002.jpg ########
(175.0, 65535.0, -65286.0, 47.0)
(175.0, 82.0, -65286.0, 121.0)


######## The total number of images ########
6241
######## The total number of error images ########
93
